Date,ConnType,ConnDetails,Lat,Lon,Download,DownloadBytes,Upload,UploadBytes,Latency,ServerName,InternalIp,ExternalIp,Is SpeedTest VPN
2022-01-27 15:59,Cell,"Verizon LTE",30.263868,-81.521618,139373,213873666,46222,68793781,24,"Kissimmee, FL","2600:1006:b105:139a:4d2b:b8a5:eaf5:c984","2600:1006:b105:139a:4d2b:b8a5:eaf5:c984",No
2022-01-27 15:31,Cell,"Verizon LTE",30.323846,-81.520217,40895,60820186,28983,44776229,29,"Kissimmee, FL","2600:1006:b14e:cf6:18d3:36df:8e5d:e083","2600:1006:b14e:cf6:18d3:36df:8e5d:e083",No
2022-01-27 15:22,Cell,"Verizon LTE",30.323822,-81.520229,29854,47340296,24714,27430792,29,"Kissimmee, FL","2600:1006:b14e:cf6:18d3:36df:8e5d:e083","2600:1006:b14e:cf6:18d3:36df:8e5d:e083",No
2022-01-27 15:21,Cell,"Verizon LTE",30.323822,-81.520229,29508,44021975,27792,30939620,29,"Kissimmee, FL","2600:1006:b14e:cf6:18d3:36df:8e5d:e083","2600:1006:b14e:cf6:18d3:36df:8e5d:e083",No
2022-01-27 15:21,Cell,"Verizon LTE",30.323823,-81.520244,53025,84925667,39220,37780645,31,"Kissimmee, FL","2600:1006:b14e:cf6:18d3:36df:8e5d:e083","2600:1006:b14e:cf6:18d3:36df:8e5d:e083",No
2022-01-27 15:04,Cell,"Verizon NRNSA",30.330479,-81.531660,61407,98625903,612,1001904,27,"Kissimmee, FL","2600:1006:b14e:cf6:18d3:36df:8e5d:e083","2600:1006:b14e:cf6:18d3:36df:8e5d:e083",No
2022-01-27 15:01,Cell,"Verizon LTE",30.369152,-81.551699,55065,56425783,1674,2512920,20,"Kissimmee, FL","2600:1006:b14e:ca63:5d7f:9a2b:a94:db2a","2600:1006:b14e:ca63:5d7f:9a2b:a94:db2a",No
2022-01-27 15:01,Cell,"Verizon LTE",30.383794,-81.556701,43039,60593673,1124,1735992,32,"Kissimmee, FL","2600:1006:b14e:ca63:5d7f:9a2b:a94:db2a","2600:1006:b14e:ca63:5d7f:9a2b:a94:db2a",No
2022-01-27 14:59,Cell,"Verizon LTE",30.402964,-81.564691,55938,64993592,4068,4775541,35,"Kissimmee, FL","2600:1006:b14e:ca63:5d7f:9a2b:a94:db2a","2600:1006:b145:ea19:41c6:ad53:508e:1565",No
2022-01-27 14:56,Cell,"Verizon LTE",30.444570,-81.602283,3949,5697720,687,1096368,37,"Kissimmee, FL","2600:1006:b145:ea19:41c6:ad53:508e:1565","2600:1006:b145:ea19:41c6:ad53:508e:1565",No
2022-01-27 14:55,Cell,"Verizon LTE",30.450446,-81.616907,89981,126520472,5845,10067016,45,"Kissimmee, FL","2600:1006:b145:ea19:41c6:ad53:508e:1565","2600:1006:b145:ea19:41c6:ad53:508e:1565",No
2022-01-27 14:54,Cell,"Verizon NRNSA",30.456914,-81.633744,93699,108096704,14155,24548974,31,"Kissimmee, FL","2600:1006:b145:ea19:41c6:ad53:508e:1565","2600:1006:b145:ea19:41c6:ad53:508e:1565",No
2022-01-27 14:44,Cell,"Verizon NRNSA",30.613864,-81.648126,43494,58981984,1103,1622272,47,"Jacksonville, FL","100.84.84.124","174.211.192.46",No
2022-01-27 14:33,Cell,"Verizon LTE",30.806103,-81.662516,11097,17416008,17965,31423230,40,"Atlanta, GA","2600:1005:b023:9cad:8526:f768:cf21:c078","2600:1005:b023:9cad:8526:f768:cf21:c078",No
2022-01-27 14:32,Cell,"Verizon LTE",30.822512,-81.666146,6789,8206005,499,750936,43,"Atlanta, GA","2600:1005:b023:9cad:8526:f768:cf21:c078","2600:1005:b023:9cad:8526:f768:cf21:c078",No
2022-01-27 14:31,Cell,"Verizon LTE",30.837467,-81.669324,34212,44157490,3693,5794752,28,"Atlanta, GA","2600:1005:b023:9cad:8526:f768:cf21:c078","2600:1005:b023:9cad:8526:f768:cf21:c078",No
2022-01-26 20:42,Cell,"Verizon LTE",31.152612,-81.404716,75548,136700136,26322,29384432,38,"Atlanta, GA","2600:1005:b02b:4416:ac2d:700b:d8d4:759e","2600:1005:b02b:4416:ac2d:700b:d8d4:759e",No
2022-01-26 20:41,Cell,"Verizon LTE",31.167685,-81.413265,100582,146308968,11232,18867151,48,"Atlanta, GA","2600:1005:b02b:4416:ac2d:700b:d8d4:759e","2600:1005:b02b:4416:ac2d:700b:d8d4:759e",No
2022-01-26 20:40,Cell,"Verizon LTE",31.170304,-81.420055,17368,29693256,13169,6640778,38,"Atlanta, GA","2600:1005:b02b:4416:ac2d:700b:d8d4:759e","2600:1005:b02b:4416:ac2d:700b:d8d4:759e",No
2022-01-26 20:40,Cell,"Verizon LTE",31.171895,-81.429675,38342,56379384,27385,39852870,45,"Atlanta, GA","2600:1005:b02b:4416:ac2d:700b:d8d4:759e","2600:1005:b02b:4416:ac2d:700b:d8d4:759e",No
2022-01-26 20:36,Cell,"Verizon LTE",31.153630,-81.478680,54491,90018376,29764,31345694,43,"Atlanta, GA","2600:1005:b02b:4416:ac2d:700b:d8d4:759e","2600:1005:b02b:4416:ac2d:700b:d8d4:759e",No
2022-01-26 20:35,Cell,"Verizon LTE",31.143694,-81.478398,133331,196559657,13788,16463314,34,"Atlanta, GA","2600:1005:b02b:4416:ac2d:700b:d8d4:759e","2600:1005:b02b:4416:ac2d:700b:d8d4:759e",No
2022-01-26 20:34,Cell,"Verizon LTE",31.137295,-81.478914,154347,213884064,19156,13239123,35,"Atlanta, GA","2600:1005:b02b:4416:ac2d:700b:d8d4:759e","2600:1005:b02b:4416:ac2d:700b:d8d4:759e",No
2022-01-26 20:34,Cell,"Verizon LTE",31.127617,-81.480039,158206,115111728,20148,16421581,34,"Atlanta, GA","2600:1005:b02b:4416:ac2d:700b:d8d4:759e","2600:1005:b02b:4416:ac2d:700b:d8d4:759e",No
2022-01-26 20:33,Cell,"Verizon LTE",31.117792,-81.484235,84109,115768368,19744,26567205,37,"Atlanta, GA","2600:1005:b02b:4416:ac2d:700b:d8d4:759e","2600:1005:b02b:4416:ac2d:700b:d8d4:759e",No
2022-01-26 20:32,Cell,"Verizon LTE",31.107088,-81.491066,29446,42158395,4870,7242539,33,"Atlanta, GA","2600:1005:b02b:4416:ac2d:700b:d8d4:759e","2600:1005:b02b:4416:ac2d:700b:d8d4:759e",No
2022-01-26 20:31,Cell,"Verizon LTE",31.106034,-81.501655,37160,51418952,11757,17080469,41,"Atlanta, GA","2600:1005:b02b:4416:ac2d:700b:d8d4:759e","2600:1005:b02b:4416:ac2d:700b:d8d4:759e",No
2022-01-26 20:31,Cell,"Verizon LTE",31.108549,-81.511593,40374,70160562,11916,19329167,29,"Atlanta, GA","2600:1005:b02b:4416:ac2d:700b:d8d4:759e","2600:1005:b02b:4416:ac2d:700b:d8d4:759e",No
2022-01-26 20:30,Cell,"Verizon LTE",31.110719,-81.520456,39627,51358824,11787,21212386,30,"Atlanta, GA","2600:1005:b02b:4416:ac2d:700b:d8d4:759e","2600:1005:b02b:4416:ac2d:700b:d8d4:759e",No
2022-01-26 20:29,Cell,"Verizon LTE",31.112613,-81.528200,86301,138215880,20600,15633384,39,"Atlanta, GA","2600:1005:b02b:4416:ac2d:700b:d8d4:759e","2600:1005:b02b:4416:ac2d:700b:d8d4:759e",No
2022-01-26 20:29,Cell,"Verizon LTE",31.115247,-81.536840,46286,88506434,9323,14913363,35,"Atlanta, GA","2600:1005:b02b:4416:ac2d:700b:d8d4:759e","2600:1005:b02b:4416:ac2d:700b:d8d4:759e",No
2022-01-26 20:28,Cell,"Verizon LTE",31.121596,-81.544127,24441,43632242,9800,16585036,35,"Atlanta, GA","2600:1005:b02b:4416:ac2d:700b:d8d4:759e","2600:1005:b02b:4416:ac2d:700b:d8d4:759e",No
2022-01-26 20:27,Cell,"Verizon LTE",31.126379,-81.551410,91547,153629136,10084,18137424,48,"Atlanta, GA","2600:1005:b02b:4416:ac2d:700b:d8d4:759e","2600:1005:b02b:4416:ac2d:700b:d8d4:759e",No
2022-01-26 20:27,Cell,"Verizon LTE",31.130947,-81.558925,69240,92735298,8703,12311947,37,"Atlanta, GA","2600:1005:b02b:4416:ac2d:700b:d8d4:759e","2600:1005:b02b:4416:ac2d:700b:d8d4:759e",No
2022-01-26 20:24,Cell,"Verizon LTE",31.141780,-81.584691,77340,122836824,13179,7796244,46,"Atlanta, GA","2600:1005:b02b:4416:ac2d:700b:d8d4:759e","2600:1005:b02b:4416:ac2d:700b:d8d4:759e",No
2022-01-26 19:44,Cell,"Verizon LTE",31.142052,-81.584272,45074,70297938,2135,3756786,62,"Norcross, GA","2600:1005:b02b:4416:ac2d:700b:d8d4:759e","2600:1005:b02b:4416:ac2d:700b:d8d4:759e",No
2022-01-26 19:42,Cell,"Verizon LTE",31.142132,-81.584203,35160,55997600,2172,3822602,62,"Norcross, GA","2600:1005:b02b:4416:ac2d:700b:d8d4:759e","2600:1005:b02b:4416:ac2d:700b:d8d4:759e",No
2022-01-26 19:40,Wi-Fi,"SSID: BHCOG-Guest",31.142441,-81.584122,99680,136355524,9890,19138809,33,"Norcross, GA","10.1.90.121","10.160.135.58",No
2022-01-26 16:09,Cell,"T-Mobile NRNSA",31.198810,-81.491794,548350,708710874,57909,81882126,48,"Norcross, GA","2607:fb90:be01:49d9:dca1:d57a:7b8d:88fc","2607:fb90:be01:49d9:dca1:d57a:7b8d:88fc",No
2022-01-26 14:01,Cell,"T-Mobile NRNSA",31.172024,-81.474335,11476,16274978,27240,48426195,52,"Norcross, GA","2607:fb90:be9d:8979:b1a6:848f:a0d8:81d6","2607:fb90:be9d:8979:b1a6:848f:a0d8:81d6",No
2022-01-26 13:56,Cell,"T-Mobile NRNSA",31.187245,-81.487519,590039,999208845,77349,124398798,48,"Norcross, GA","2607:fb90:be9d:8979:b1a6:848f:a0d8:81d6","2607:fb90:be9d:8979:b1a6:848f:a0d8:81d6",No
2022-01-26 11:59,Cell,"T-Mobile NRNSA",31.186709,-81.487782,623480,742766416,52986,85817494,48,"Norcross, GA","2607:fb90:be87:96b:7d6f:2177:9d3d:7d38","2607:fb90:be87:96b:7d6f:2177:9d3d:7d38",No
2022-01-26 11:58,Cell,"T-Mobile NRNSA",31.186709,-81.487782,605691,1010602193,59395,73747126,48,"Norcross, GA","2607:fb90:be87:96b:7d6f:2177:9d3d:7d38","2607:fb90:be87:96b:7d6f:2177:9d3d:7d38",No
2022-01-26 11:58,Cell,"T-Mobile NRNSA",31.186709,-81.487782,637311,860952058,62029,112905375,48,"Norcross, GA","2607:fb90:be87:96b:7d6f:2177:9d3d:7d38","2607:fb90:be87:96b:7d6f:2177:9d3d:7d38",No
2022-01-26 11:44,Cell,"T-Mobile NRNSA",31.200918,-81.483857,403044,689463825,23501,38511159,67,"Jacksonville, FL","2607:fb90:be87:96b:7d6f:2177:9d3d:7d38","172.58.169.19",No
2022-01-26 11:43,Cell,"T-Mobile NRNSA",31.200918,-81.483857,363918,560684559,34109,49118252,67,"Jacksonville, FL","2607:fb90:be87:96b:7d6f:2177:9d3d:7d38","172.58.169.19",No
2022-01-26 11:43,Cell,"T-Mobile NRNSA",31.198164,-81.484616,429314,464702457,33675,58070239,66,"Jacksonville, FL","2607:fb90:be87:96b:7d6f:2177:9d3d:7d38","172.58.169.19",No
2022-01-26 11:42,Wi-Fi,"",31.195195,-81.484965,675843,821631867,70186,123328174,68,"Jacksonville, FL","2607:fb90:be87:96b:7d6f:2177:9d3d:7d38","172.58.169.19",No
2022-01-26 11:08,Wi-Fi,"SSID: CBCI-E9D4-2.4",31.195205,-81.483669,23623,34334976,2260,4352608,27,"Jacksonville, FL","10.1.10.29","96.75.26.174",No
2022-01-26 11:07,Wi-Fi,"SSID: CBCI-E9D4-2.4",31.195023,-81.483727,13126,16102538,16432,21481873,31,"Jacksonville, FL","10.1.10.29","96.75.26.174",No
2022-01-26 10:52,Cell,"T-Mobile NRNSA",31.195385,-81.483402,585519,741996698,8918,15018956,75,"Walterboro, SC","2607:fb90:be87:96b:71f5:3d7:958f:7de4","172.58.169.19",No
2022-01-26 10:51,Cell,"T-Mobile NRNSA",31.194950,-81.484237,654624,736465865,25575,35948008,74,"Walterboro, SC","2607:fb90:be87:96b:71f5:3d7:958f:7de4","172.58.169.19",No
2022-01-26 10:50,Cell,"T-Mobile NRNSA",31.195354,-81.486318,601269,754719744,78901,128109445,75,"Walterboro, SC","2607:fb90:be87:96b:71f5:3d7:958f:7de4","172.58.169.19",No
2022-01-26 10:49,Cell,"T-Mobile NRNSA",31.201139,-81.493882,670146,1188143712,62747,60774288,76,"Walterboro, SC","2607:fb90:be87:96b:71f5:3d7:958f:7de4","172.58.169.19",No
2022-01-26 10:48,Cell,"T-Mobile NRNSA",31.203371,-81.504034,623680,1082987776,75986,122457944,79,"Walterboro, SC","2607:fb90:be87:96b:71f5:3d7:958f:7de4","172.58.169.19",No
2022-01-26 07:45,Cell,"T-Mobile NRNSA",31.199269,-81.507699,487124,807004351,12672,21769949,77,"Walterboro, SC","2607:fb90:be87:96b:71f5:3d7:958f:7de4","172.58.168.207",No
2022-01-25 23:28,Cell,"Verizon LTE",31.138537,-81.383778,106520,105724526,7129,9178076,38,"Walterboro, SC","100.112.65.75","174.209.195.216",No
2022-01-25 20:54,Cell,"Verizon LTE",31.138569,-81.383673,135761,175916741,5947,9762180,63,"Norcross, GA","2600:1005:b043:ae32:d8aa:273a:d56b:c995","2600:1005:b043:ae32:d8aa:273a:d56b:c995",No
2022-01-25 19:57,Cell,"T-Mobile NR",31.134597,-81.391793,43792,50388908,10408,16983932,53,"Norcross, GA","2607:fb90:be80:4be5:3d9d:d3f3:d30d:1527","2607:fb90:be80:4be5:3d9d:d3f3:d30d:1527",No
2022-01-25 19:49,Cell,"T-Mobile NR",31.134411,-81.392068,33739,34676072,8064,14529556,58,"Norcross, GA","2607:fb90:be80:4be5:3d9d:d3f3:d30d:1527","2607:fb90:be80:4be5:3d9d:d3f3:d30d:1527",No
2022-01-25 19:43,Cell,"T-Mobile NR",31.134674,-81.392234,33739,43532504,6959,4205711,53,"Norcross, GA","2607:fb90:be80:4be5:3d9d:d3f3:d30d:1527","2607:fb90:be80:4be5:3d9d:d3f3:d30d:1527",No
2022-01-25 13:27,Cell,"T-Mobile NRNSA",31.184737,-81.488029,594948,791040574,9856,16415904,49,"Norcross, GA","2607:fb90:be87:9b6:1834:f82d:3b51:4b99","2607:fb90:be87:9b6:1834:f82d:3b51:4b99",No
2022-01-25 12:15,Cell,"T-Mobile NRNSA",31.184364,-81.486552,334979,392144263,4060,3736188,55,"Norcross, GA","2607:fb90:be04:4b51:5b0:8876:a0d:38","2607:fb90:be04:4b51:5b0:8876:a0d:38",No
2022-01-25 12:09,Cell,"T-Mobile NRNSA",31.187028,-81.487687,635844,770376448,47551,76400736,46,"Norcross, GA","2607:fb90:be04:4b51:5b0:8876:a0d:38","2607:fb90:be04:4b51:5b0:8876:a0d:38",No
2022-01-25 12:08,Cell,"T-Mobile NRNSA",31.187028,-81.487687,625880,729257552,44712,36016079,47,"Norcross, GA","2607:fb90:be04:4b51:5b0:8876:a0d:38","2607:fb90:be04:4b51:5b0:8876:a0d:38",No
2022-01-25 12:08,Cell,"T-Mobile NRNSA",31.193670,-81.485945,657730,739657088,35205,59287840,47,"Norcross, GA","2607:fb90:be04:4b51:5b0:8876:a0d:38","2607:fb90:be04:4b51:5b0:8876:a0d:38",No
2022-01-25 12:07,Cell,"T-Mobile NRNSA",31.201254,-81.483932,497133,765677680,64620,110987873,46,"Norcross, GA","2607:fb90:be04:4b51:5b0:8876:a0d:38","2607:fb90:be04:4b51:5b0:8876:a0d:38",No
2022-01-25 12:06,Cell,"T-Mobile NRNSA",31.202174,-81.483680,369916,614371274,49562,53999525,47,"Norcross, GA","2607:fb90:be04:4b51:5b0:8876:a0d:38","2607:fb90:be04:4b51:5b0:8876:a0d:38",No
2022-01-25 11:38,Cell,"T-Mobile NRNSA",31.199983,-81.480635,410974,587451534,619,1108008,52,"Norcross, GA","2607:fb90:be04:4b51:5b0:8876:a0d:38","2607:fb90:be04:4b51:5b0:8876:a0d:38",No
2022-01-25 11:36,Cell,"T-Mobile NRNSA",31.200394,-81.480499,415256,581700386,683,1192800,48,"Norcross, GA","2607:fb90:be04:4b51:5b0:8876:a0d:38","2607:fb90:be04:4b51:5b0:8876:a0d:38",No
2022-01-25 10:54,Cell,"T-Mobile NRNSA",31.200611,-81.483940,222019,391184832,9052,15675816,47,"Norcross, GA","2607:fb90:be04:4b51:2ca6:86fd:11d8:be57","2607:fb90:be04:4b51:2ca6:86fd:11d8:be57",No
2022-01-25 10:53,Cell,"T-Mobile NRNSA",31.200611,-81.483940,311164,540058912,8616,13597902,48,"Norcross, GA","2607:fb90:be04:4b51:2ca6:86fd:11d8:be57","2607:fb90:be04:4b51:2ca6:86fd:11d8:be57",No
2022-01-25 10:52,Cell,"T-Mobile NRNSA",31.195996,-81.485193,200728,284214000,4414,6413088,47,"Norcross, GA","2607:fb90:be04:4b51:2ca6:86fd:11d8:be57","2607:fb90:be04:4b51:2ca6:86fd:11d8:be57",No
2022-01-25 10:52,Cell,"T-Mobile NRNSA",31.195504,-81.486886,602471,881950456,50549,77541627,49,"Norcross, GA","2607:fb90:be04:4b51:2ca6:86fd:11d8:be57","2607:fb90:be04:4b51:2ca6:86fd:11d8:be57",No
2022-01-25 10:51,Cell,"T-Mobile NRNSA",31.196358,-81.488867,661185,972045760,49194,53415800,48,"Norcross, GA","2607:fb90:be04:4b51:2ca6:86fd:11d8:be57","2607:fb90:be04:4b51:2ca6:86fd:11d8:be57",No
2022-01-25 10:50,Cell,"T-Mobile NRNSA",31.203242,-81.499277,656899,779784019,80385,125406265,47,"Norcross, GA","2607:fb90:be04:4b51:2ca6:86fd:11d8:be57","2607:fb90:be04:4b51:2ca6:86fd:11d8:be57",No
2022-01-25 10:50,Cell,"T-Mobile NRNSA",31.203207,-81.506029,642363,758176624,87983,106064051,47,"Norcross, GA","2607:fb90:be04:4b51:2ca6:86fd:11d8:be57","2607:fb90:be04:4b51:2ca6:86fd:11d8:be57",No
2022-01-25 10:49,Cell,"T-Mobile NRNSA",31.198710,-81.507451,252001,411870305,22029,39799486,48,"Norcross, GA","2607:fb90:be04:4b51:2ca6:86fd:11d8:be57","2607:fb90:be04:4b51:2ca6:86fd:11d8:be57",No
2022-01-25 10:48,Cell,"T-Mobile NRNSA",31.199568,-81.507908,578095,711936587,5084,7412799,47,"Norcross, GA","2607:fb90:be04:4b51:2ca6:86fd:11d8:be57","2607:fb90:be04:4b51:2ca6:86fd:11d8:be57",No
2022-01-24 12:12,Cell,"T-Mobile NRNSA",31.190608,-81.486757,478837,804785687,48206,77020968,48,"Norcross, GA","2607:fb90:f55a:2239:b179:d569:2096:c028","2607:fb90:f55a:2239:b179:d569:2096:c028",No
2022-01-24 12:12,Cell,"T-Mobile NRNSA",31.197047,-81.485033,269903,476368849,58521,75132623,48,"Norcross, GA","2607:fb90:f55a:2239:b179:d569:2096:c028","2607:fb90:f55a:2239:b179:d569:2096:c028",No
2022-01-24 12:04,Cell,"T-Mobile NRNSA",31.208425,-81.484113,606178,835928088,12669,23943220,48,"Norcross, GA","2607:fb90:f55a:2239:2d9b:69ea:fab6:793e","2607:fb90:f55a:2239:2d9b:69ea:fab6:793e",No
2022-01-24 12:02,Cell,"T-Mobile NRNSA",31.202785,-81.483141,627215,676369213,22136,31972294,48,"Norcross, GA","2607:fb90:f55a:2239:2d9b:69ea:fab6:793e","2607:fb90:f55a:2239:2d9b:69ea:fab6:793e",No
2022-01-24 12:01,Cell,"T-Mobile NRNSA",31.201830,-81.481256,603038,862389651,48583,78184629,47,"Norcross, GA","2607:fb90:f55a:2239:2d9b:69ea:fab6:793e","2607:fb90:f55a:2239:2d9b:69ea:fab6:793e",No
2022-01-24 12:00,Cell,"T-Mobile NRNSA",31.200761,-81.481271,498286,768566093,37352,31002513,47,"Norcross, GA","2607:fb90:f55a:2239:2d9b:69ea:fab6:793e","2607:fb90:f55a:2239:2d9b:69ea:fab6:793e",No
2022-01-24 11:57,Cell,"T-Mobile NRNSA",31.201113,-81.481445,548135,899812040,11415,20348323,52,"Norcross, GA","2607:fb90:f55a:2239:2d9b:69ea:fab6:793e","2607:fb90:f55a:2239:2d9b:69ea:fab6:793e",No
2022-01-24 10:47,Cell,"T-Mobile NR",31.195071,-81.485976,115010,201524192,57607,98581538,58,"Norcross, GA","2607:fb90:f559:4cf9:4ce1:a86e:cffa:83a8","2607:fb90:f559:4cf9:4ce1:a86e:cffa:83a8",No
2022-01-23 20:05,Cell,"Verizon LTE",31.139481,-81.385221,110897,171991152,6403,6762908,41,"Walterboro, SC","100.94.86.121","174.209.200.43",No
2022-01-23 20:04,Cell,"Verizon LTE",31.145498,-81.382614,125003,184145163,6604,6310420,41,"Walterboro, SC","100.94.86.121","174.209.200.43",No
2022-01-23 19:56,Cell,"Verizon LTE",31.197444,-81.376176,86250,103821396,11594,19209104,47,"Walterboro, SC","100.94.86.121","174.209.200.43",No
2022-01-23 19:32,Cell,"Verizon LTE",31.207285,-81.375459,29465,26597404,540,987584,44,"Jacksonville, FL","100.94.86.121","174.209.200.43",No
2022-01-23 18:21,Cell,"T-Mobile NRNSA",31.188586,-81.377239,89615,141281740,31023,31298949,56,"Norcross, GA","2607:fb90:be24:cf25:9105:4850:c2a6:f50a","2607:fb90:be24:cf25:9105:4850:c2a6:f50a",No
2022-01-23 18:15,Cell,"T-Mobile NRNSA",31.182278,-81.377315,71767,108710792,24348,38977807,58,"Norcross, GA","2607:fb90:be24:cf25:9105:4850:c2a6:f50a","2607:fb90:be24:cf25:9105:4850:c2a6:f50a",No
2022-01-23 18:11,Cell,"T-Mobile NR",31.151853,-81.382057,128546,193461412,44497,37932019,38,"Norcross, GA","2607:fb90:be24:cf25:9105:4850:c2a6:f50a","2607:fb90:be24:cf25:9105:4850:c2a6:f50a",No
2022-01-23 16:17,Cell,"Verizon LTE",33.844000,-84.478400,59937,74954312,5382,7630996,49,"Atlanta, GA","10.2.0.2","45.134.140.35",No
2022-01-23 13:20,Cell,"T-Mobile NRNSA",31.142240,-81.381162,60090,82295547,7348,13110705,86,"Walterboro, SC","2607:fb91:5:c8a5:31da:ab88:3f9:fd0b","172.58.173.160",No
2022-01-23 13:16,Cell,"T-Mobile NRNSA",31.142262,-81.381198,42260,71797704,3247,5211839,58,"Norcross, GA","21.39.51.201","10.160.135.58",No
2022-01-23 12:09,Cell,"Verizon LTE",31.147839,-81.401159,65757,85681952,10584,5830581,53,"Kissimmee, FL","2600:1005:b02b:5ed9:90b4:57fc:7dd9:a464","2600:1005:b02b:5ed9:90b4:57fc:7dd9:a464",No
2022-01-22 16:13,Cell,"T-Mobile NRNSA",31.183221,-81.379132,67309,102935052,24066,22791348,55,"Norcross, GA","2607:fb90:42f5:c98:c405:57c8:bf2c:b9f0","2607:fb90:42f5:c98:c405:57c8:bf2c:b9f0",No
2022-01-22 16:12,Cell,"T-Mobile NRNSA",31.183221,-81.379132,70327,99090960,24342,25102605,55,"Norcross, GA","2607:fb90:42f5:c98:c405:57c8:bf2c:b9f0","2607:fb90:42f5:c98:c405:57c8:bf2c:b9f0",No
2022-01-22 15:58,Cell,"T-Mobile NRNSA",31.183499,-81.381619,53573,81676386,38382,41850970,52,"Norcross, GA","2607:fb90:42f5:c98:c405:57c8:bf2c:b9f0","2607:fb90:42f5:c98:c405:57c8:bf2c:b9f0",No
2022-01-22 15:57,Cell,"T-Mobile NRNSA",31.184614,-81.382843,49140,83664144,34368,61140578,56,"Norcross, GA","2607:fb90:42f5:c98:c405:57c8:bf2c:b9f0","2607:fb90:42f5:c98:c405:57c8:bf2c:b9f0",No
2022-01-22 15:51,Cell,"Verizon LTE",31.147919,-81.401139,59779,68067828,4007,6022272,47,"Nahunta, GA","100.84.158.134","174.209.104.155",No
2022-01-22 15:50,Cell,"Verizon LTE",31.142600,-81.398766,54238,83469840,13460,23536448,48,"Nahunta, GA","100.84.158.134","174.209.104.155",No
2022-01-22 15:48,Cell,"Verizon LTE",31.138058,-81.383535,67778,101755023,2457,3746376,55,"Jacksonville, FL","100.84.158.134","174.209.104.155",No
2022-01-22 14:50,Cell,"Verizon LTE",31.138586,-81.383654,128467,188314496,10203,16489851,40,"Jacksonville, FL","100.84.158.134","174.209.104.155",No
2022-01-22 14:46,Cell,"Verizon LTE",31.138594,-81.383695,124897,211645550,7583,10285744,37,"Jacksonville, FL","100.84.158.134","174.209.104.155",No
2022-01-22 14:44,Cell,"Verizon LTE",31.138529,-81.383711,69412,103433963,4097,7077070,48,"Walterboro, SC","100.84.158.134","174.209.104.155",No
2022-01-22 14:43,Cell,"Verizon LTE",31.138529,-81.383711,119017,202355150,8636,9106012,40,"Walterboro, SC","100.84.158.134","174.209.104.155",No
2022-01-22 14:43,Cell,"Verizon LTE",31.138553,-81.383691,116944,188870864,3403,5493817,48,"Walterboro, SC","100.84.158.134","174.209.104.155",No
2022-01-22 14:42,Cell,"Verizon LTE",31.138553,-81.383691,116991,187897099,4645,5670496,47,"Metter, GA","100.84.158.134","174.209.104.155",No
2022-01-22 14:41,Cell,"Verizon LTE",31.138553,-81.383691,118064,140371514,3431,4859042,48,"Metter, GA","100.84.158.134","174.209.104.155",No
2022-01-22 14:40,Cell,"Verizon LTE",31.138553,-81.383691,121068,178408170,7991,10336916,38,"Metter, GA","100.84.158.134","174.209.104.155",No
2022-01-22 14:39,Cell,"Verizon LTE",31.138553,-81.383691,104431,176429555,7301,11229398,42,"Metter, GA","100.84.158.134","174.209.104.155",No
2022-01-22 14:38,Cell,"Verizon LTE",31.138561,-81.383664,105035,182925345,4880,5129088,41,"Metter, GA","100.84.158.134","174.209.104.155",No
2022-01-22 14:38,Cell,"Verizon LTE",31.138548,-81.383647,124055,216778115,4730,6347645,39,"Metter, GA","100.84.158.134","174.209.104.155",No
2022-01-22 14:37,Cell,"Verizon LTE",31.138548,-81.383647,103626,140252016,17845,17037859,48,"Metter, GA","100.84.158.134","174.209.104.155",No
2022-01-22 11:02,Cell,"Verizon LTE",31.159744,-81.390057,140022,247310035,18228,24637988,47,"Alma, GA","100.84.158.134","174.209.104.155",No
2022-01-21 14:48,Cell,"Verizon LTE",31.195206,-81.483668,65740,116618832,39394,54177985,48,"Alma, GA","100.106.115.149","174.209.107.57",No
2022-01-21 14:41,Cell,"Verizon LTE",31.195253,-81.485761,17156,26674288,21873,18903461,48,"Alma, GA","100.106.115.149","174.209.107.57",No
2022-01-21 14:41,Cell,"Verizon LTE",31.195253,-81.485761,34313,54916466,26509,22263300,45,"Alma, GA","100.106.115.149","174.209.107.57",No
2022-01-21 11:13,Cell,"Verizon LTE",31.203601,-81.505587,70501,46323936,5631,6784963,53,"Nahunta, GA","100.79.137.77","174.209.110.113",No
2022-01-21 11:09,Cell,"Verizon LTE",31.202135,-81.483690,67014,99178560,5819,5289711,53,"Nahunta, GA","100.79.137.77","174.209.110.113",No
2022-01-21 11:08,Cell,"Verizon LTE",31.203784,-81.482189,34877,51038898,5468,7135088,44,"Nahunta, GA","100.79.137.77","174.209.110.113",No
2022-01-21 11:07,Cell,"Verizon LTE",31.203784,-81.482189,33513,48629824,5814,10678648,47,"Nahunta, GA","100.79.137.77","174.209.110.113",No
2022-01-21 11:07,Cell,"Verizon LTE",31.201175,-81.481612,69951,118837984,5589,2793760,42,"Nahunta, GA","100.79.137.77","174.209.110.113",No
2022-01-21 11:04,Cell,"Verizon LTE",31.200877,-81.480748,88536,145341890,5775,8434563,68,"Hinesville, GA","100.79.137.77","174.209.110.113",No
2022-01-21 11:02,Cell,"Verizon LTE",31.201629,-81.481589,79058,128603650,5368,6555296,56,"Hinesville, GA","100.79.137.77","174.209.110.113",No
